"ID","SetNumber","URL","Images","Description","Notes","DashedNumber","Preselect"
"6006","4430","https://www.lego.com/biassets/bi/6002589.pdf","https://www.lego.com/biassets/biimg/6002589.png","Fire Transporter","BI 3004/52 -4430 V29 2/3","4430-1","fire"
"6007","4430","https://www.lego.com/biassets/bi/6002588.pdf","https://www.lego.com/biassets/biimg/6002588.png","Fire Transporter","BI 3004/52 -4430 V39 1/3","4430-1","fire"
"6008","4430","https://www.lego.com/biassets/bi/6002590.pdf","https://www.lego.com/biassets/biimg/6002590.png","Fire Transporter","BI 3004/52 -4430 V39 2/3","4430-1","fire"
"6009","4430","https://www.lego.com/biassets/bi/6002591.pdf","https://www.lego.com/biassets/biimg/6002591.png","Fire Transporter","BI 3016/44-65G-4430 V29 3/3","4430-1","fire"
"6010","4430","https://www.lego.com/biassets/bi/6002592.pdf","https://www.lego.com/biassets/biimg/6002592.png","Fire Transporter","BI 3016/44-65G-4430 V39 3/3","4430-1","fire"
"2573","7703","https://www.lego.com/biassets/bi/4494711.pdf","https://www.lego.com/biassets/biimg/4494711.png","Fire Vulture","BI  7703","7703-1","fire"
"2776","7891","https://www.lego.com/biassets/bi/4297925.pdf","https://www.lego.com/biassets/biimg/4297925.png","Airport Firetruck","BI  7891 NA","7891-1","fire"
"2839","7902","https://www.lego.com/biassets/bi/4294925.pdf","https://www.lego.com/biassets/biimg/4294925.png","City Fire","BIIOn, 7902 IN","7902-1","fire"
"2847","7906","https://www.lego.com/biassets/bi/4505977.pdf","https://www.lego.com/biassets/biimg/4505977.png","Fireboat","BUILDING INSTR. 3006, 7906 IN","7906-1","fire"
"2848","7906","https://www.lego.com/biassets/bi/4505978.pdf","https://www.lego.com/biassets/biimg/4505978.png","Fireboat","BUILDING INSTR. 3006, 7906 NA","7906-1","fire"
"2923","7942","https://www.lego.com/biassets/bi/4586971.pdf","https://www.lego.com/biassets/biimg/4586971.png","Police/Fire 1","BI 3004/24 - 7942 V.29","7942-1","fire"
"2924","7942","https://www.lego.com/biassets/bi/4586972.pdf","https://www.lego.com/biassets/biimg/4586972.png","Off Road Fire Rescue","BI 3004/24 - 7942 V.39","7942-1","fire"
"2927","7944","https://www.lego.com/biassets/bi/4519202.pdf","https://www.lego.com/biassets/biimg/4519202.png","Fire Hovercraft","BI 7944 IN","7944-1","fire"
"2928","7944","https://www.lego.com/biassets/bi/4519203.pdf","https://www.lego.com/biassets/biimg/4519203.png","Fire Hovercraft","BI 7944 NA","7944-1","fire"
"2929","7945","https://www.lego.com/biassets/bi/4506909.pdf","https://www.lego.com/biassets/biimg/4506909.png","Fire Station","BUILDING INST.1/3 ART. 7945","7945-1","fire"
"2930","7945","https://www.lego.com/biassets/bi/4506911.pdf","https://www.lego.com/biassets/biimg/4506911.png","Fire Station","BUILDING INSTR. 2/3 ART. 7945","7945-1","fire"
"2931","7945","https://www.lego.com/biassets/bi/4506913.pdf","https://www.lego.com/biassets/biimg/4506913.png","Fire Station","BUILDING INST.3/3 ART.7945, NA","7945-1","fire"
"2932","7945","https://www.lego.com/biassets/bi/4506912.pdf","https://www.lego.com/biassets/biimg/4506912.png","Fire Station","BUILDING INST.3/3 ART.7945, IN","7945-1","fire"
"3282","8136","https://www.lego.com/biassets/bi/4503263.pdf","https://www.lego.com/biassets/biimg/4503263.png","Fire Crusher","BI - 8136 IN","8136-1","fire"
"3283","8136","https://www.lego.com/biassets/bi/4503324.pdf","https://www.lego.com/biassets/biimg/4503324.png","Fire Crusher","BI - 8136 NA","8136-1","fire"
"3351","8188","https://www.lego.com/biassets/bi/4584670.pdf","https://www.lego.com/biassets/biimg/4584670.png","Fire Blaster","BI 3003/24 - 8188 V 29","8188-1","fire"
"3352","8188","https://www.lego.com/biassets/bi/4584671.pdf","https://www.lego.com/biassets/biimg/4584671.png","Fire Blaster","BI 3003/24 - 8188 V 39","8188-1","fire"
"1335","3829","https://www.lego.com/biassets/bi/4498011.pdf","https://www.lego.com/biassets/biimg/4498011.png","Fire Nation Ship","BI  3829 V39","3829-1","fire"
"1336","3829","https://www.lego.com/biassets/bi/4498012.pdf","https://www.lego.com/biassets/biimg/4498012.png","Fire Nation Ship","BI  3829 V29","3829-1","fire"
"1478","8255","https://www.lego.com/biassets/bi/4129104.pdf","https://www.lego.com/biassets/biimg/4129104.png","Fire Helicopter","BUILDING INSTR. FOR 8255","8255-1","fire"
"1543","8280","https://www.lego.com/biassets/bi/877118.pdf","https://www.lego.com/biassets/biimg/877118.png","FIRE ENGINE","No longer listed at LEGO.com","8280-1","fire"
"1577","8289","https://www.lego.com/biassets/bi/4503234.pdf","https://www.lego.com/biassets/biimg/4503234.png","Fire Truck","BI - 8289 - MODEL 1 - 1/3","8289-1","fire"
"1578","8289","https://www.lego.com/biassets/bi/4503237.pdf","https://www.lego.com/biassets/biimg/4503237.png","Fire Truck","BI - 8289 - MODEL 1 - 2/3","8289-1","fire"
"1579","8289","https://www.lego.com/biassets/bi/4503238.pdf","https://www.lego.com/biassets/biimg/4503238.png","Fire Truck","BI - 8289 - MODEL 1 - 3/3","8289-1","fire"
"1580","8289","https://www.lego.com/biassets/bi/4503243.pdf","https://www.lego.com/biassets/biimg/4503243.png","Fire Truck","BI - MODEL 2 - 1/2 IN","8289-1","fire"
"1581","8289","https://www.lego.com/biassets/bi/4503244.pdf","https://www.lego.com/biassets/biimg/4503244.png","Fire Truck","BI - 8289 - MODEL 2 - 1/2 NA","8289-1","fire"
